MEAN,STD,SUM,FORMACION,Value,ColorCode,USO
6.52580756801,3.85601048204,45.680652976,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
7.41853046417,0,7.41853046417,Bosque esclerofilo,1,#086a10,Native forests
0.798086762428,0,0.798086762428,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.825605750084,0,0.825605750084,Bosque esclerofilo,20,#5E5502,Exotic forests
1.89289224148,0,1.89289224148,Bosque esclerofilo,20,#5E5502,Exotic forests
2.27282619476,0,2.27282619476,Bosque esclerofilo,1,#086a10,Native forests
3.79974627495,0,3.79974627495,Bosque esclerofilo,20,#5E5502,Exotic forests
3.11562669277,0.902376559124,12.4625067711,Bosque esclerofilo,1,#086a10,Native forests
5.22048123678,0.55786738412,15.6614437103,Bosque esclerofilo,8,#c6b044,Shrublands
0.991909325123,0,0.991909325123,Bosque esclerofilo,1,#086a10,Native forests
6.32391858101,0.898646593094,12.647837162,Bosque esclerofilo,1,#086a10,Native forests
2.39765405655,0.379606723785,4.7953081131,Bosque esclerofilo,1,#086a10,Native forests
4.47173643112,1.86162141461,49.1891007423,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
4.73477983475,0,4.73477983475,Bosque esclerofilo,8,#c6b044,Shrublands
4.04319524765,0,4.04319524765,Bosque esclerofilo,1,#086a10,Native forests
2.4391977787,0.344995737076,4.8783955574,Bosque esclerofilo,20,#5E5502,Exotic forests
0.0859961360693,0,0.0859961360693,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
7.90319728851,0.407521247864,15.806394577,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.26904420058,0.504822598886,3.80713260174,Bosque esclerofilo,8,#c6b044,Shrublands
7.3514289856,0,7.3514289856,Bosque esclerofilo,20,#5E5502,Exotic forests
0.526928961277,0,0.526928961277,Bosque esclerofilo,20,#5E5502,Exotic forests
1.51214460532,0.166107575634,4.53643381596,Bosque esclerofilo,1,#086a10,Native forests
1.68521821499,0,1.68521821499,Bosque esclerofilo,1,#086a10,Native forests
4.42037854195,3.34807849038,44.2037854195,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
4.82043218613,0,4.82043218613,Bosque esclerofilo,2,#086a10,Native forests
5.86294317245,0,5.86294317245,Bosque esclerofilo,20,#5E5502,Exotic forests
0.0503414571285,0,0.0503414571285,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.286309327592,0.0519715869772,3.14940260351,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.238624453545,0,0.238624453545,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
1.26735413969,1.3694940442,12.6735413969,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.272316182653,0.058683054822,2.45084564388,Bosque esclerofilo,16,#f9ffa4,Bare soil
2.10805130005,0,2.10805130005,Bosque esclerofilo,8,#c6b044,Shrublands
6.85426998138,0,6.85426998138,Bosque esclerofilo,20,#5E5502,Exotic forests
0.895738868974,0.718882738569,7.16591095179,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.12767837942,0.762837123174,13.532140553,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
4.41592931747,0,4.41592931747,Bosque esclerofilo,20,#5E5502,Exotic forests
6.47783207893,0.288930654526,12.9556641579,Bosque esclerofilo,20,#5E5502,Exotic forests
2.79533839226,0,2.79533839226,Bosque esclerofilo,20,#5E5502,Exotic forests
7.84000555674,0.604169967352,23.5200166702,Bosque esclerofilo,20,#5E5502,Exotic forests
3.30207374096,1.17339247523,16.5103687048,Bosque esclerofilo,2,#086a10,Native forests
1.28160964359,0.643614340756,28.195412159,Bosque esclerofilo,8,#c6b044,Shrublands
5.62746744156,0.83764370822,28.1373372078,Bosque esclerofilo,20,#5E5502,Exotic forests
6.0458795627,1.79556546119,36.2752773762,Bosque esclerofilo,1,#086a10,Native forests
3.08176187674,0.645173573007,18.4905712605,Bosque esclerofilo,20,#5E5502,Exotic forests
0.747862100601,0,0.747862100601,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.532841920853,0,0.532841920853,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.380166083574,0,0.380166083574,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
0.674151050774,0.940765302223,22.2469846755,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.273433759809,0.1074994355,0.820301279426,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.522881239653,0.0246322453022,1.04576247931,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
3.72866439819,0,3.72866439819,Bosque esclerofilo,20,#5E5502,Exotic forests
6.78750491142,1.44085724429,27.1500196457,Bosque esclerofilo,1,#086a10,Native forests
7.2885351181,1.08630416772,21.8656053543,Bosque esclerofilo,20,#5E5502,Exotic forests
5.91006731987,0.302222490311,11.820134639699999,Bosque esclerofilo,8,#c6b044,Shrublands
7.23472722371,0.460665991555,21.7041816711,Bosque esclerofilo,1,#086a10,Native forests
1.32672047615,0,1.32672047615,Bosque esclerofilo,20,#5E5502,Exotic forests
0.719614446163,0,0.719614446163,Bosque esclerofilo,20,#5E5502,Exotic forests
0.391094923019,0,0.391094923019,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
7.91446304321,0,7.91446304321,Bosque esclerofilo,2,#086a10,Native forests
6.00148248672,0,6.00148248672,Bosque esclerofilo,2,#086a10,Native forests
0.0650426689535,0.00914234481752,0.130085337907,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
1.13725912571,0,1.13725912571,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
6.74745402336,1.85421721722,33.7372701168,Bosque esclerofilo,1,#086a10,Native forests
6.68047046661,0,6.68047046661,Bosque esclerofilo,2,#086a10,Native forests
0.377232939005,0,0.377232939005,Bosque esclerofilo,13,#a5a5a5,Built-in
2.51119232178,0,2.51119232178,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.312852685153,0.210743236105,4.6927902773,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
1.69983077049,0,1.69983077049,Bosque esclerofilo,8,#c6b044,Shrublands
5.57497274876,2.20000730075,33.4498364925,Bosque esclerofilo,2,#086a10,Native forests
5.00738096237,0,5.00738096237,Bosque esclerofilo,2,#086a10,Native forests
0.439219435056,0.134714794073,1.31765830517,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.216095201671,0.136676153803,1.29657121003,Bosque esclerofilo,8,#c6b044,Shrublands
0.0869237035513,0.00895537436008,0.173847407103,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.0924483669492,0.0563051462417,1.20182877034,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.0589152872562,0.00869153500077,0.176745861769,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.146847590804,0.00839382410049,0.293695181608,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.831546232104,0.131909217234,3.32618492842,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
1.21593533605,0.883210496883,30.3983834013,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.1436393261,0,2.1436393261,Bosque esclerofilo,13,#a5a5a5,Built-in
0.459171138704,0.336134761106,2.75502683222,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.470101326704,0,0.470101326704,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
4.58376204967,2.63846838121,27.502572298,Bosque esclerofilo,8,#c6b044,Shrublands
8.51465673447,2.42021742948,42.5732836723,Bosque esclerofilo,1,#086a10,Native forests
4.04616069794,0.75353060891,12.1384820938,Bosque esclerofilo,20,#5E5502,Exotic forests
0.158780746162,0.100905535739,0.476342238486,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.163125123829,0.0392696000636,0.326250247657,Bosque esclerofilo,20,#5E5502,Exotic forests
5.55788576603,1.83650195599,11.1157715321,Bosque esclerofilo,2,#086a10,Native forests
3.97877383232,0,3.97877383232,Bosque esclerofilo,8,#c6b044,Shrublands
8.62269973755,0,8.62269973755,Bosque esclerofilo,2,#086a10,Native forests
0.304579257965,0,0.304579257965,Bosque esclerofilo,2,#086a10,Native forests
3.65458059311,0,3.65458059311,Bosque esclerofilo,2,#086a10,Native forests
4.16311454773,0,4.16311454773,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.0847304612398,0,0.0847304612398,Bosque esclerofilo,20,#5E5502,Exotic forests
2.1597261539,2.64425429134,49.6737015396,Bosque esclerofilo,13,#a5a5a5,Built-in
6.76521015167,0,6.76521015167,Bosque esclerofilo,1,#086a10,Native forests
6.12256479263,0,6.12256479263,Bosque esclerofilo,1,#086a10,Native forests
6.21431922913,0,6.21431922913,Bosque esclerofilo,20,#5E5502,Exotic forests
2.68188428879,0,2.68188428879,Bosque esclerofilo,20,#5E5502,Exotic forests
0.51702221483,0.270763672888,1.03404442966,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.13929130137,0,0.13929130137,Bosque esclerofilo,20,#5E5502,Exotic forests
0.381908548198,0.253331720049,2.67335983738,Bosque esclerofilo,8,#c6b044,Shrublands
1.11410784721,0,1.11410784721,Bosque esclerofilo,2,#086a10,Native forests
6.84088182449,0.642212970989,20.5226454735,Bosque esclerofilo,8,#c6b044,Shrublands
2.0794737339,0,2.0794737339,Bosque esclerofilo,20,#5E5502,Exotic forests
4.07825255394,0.0218150615692,8.15650510788,Bosque esclerofilo,20,#5E5502,Exotic forests
1.48867407441,0.566521263282,8.93204444647,Bosque esclerofilo,14,#fbff13,Croplands / Grasslands
4.29135370255,0,4.29135370255,Bosque esclerofilo,1,#086a10,Native forests
3.14315104485,1.00884461403,6.28630208969,Bosque esclerofilo,20,#5E5502,Exotic forests
1.89466900804,1.56634748485,13.2626830563,Bosque esclerofilo,13,#a5a5a5,Built-in
0.696477308869,0.334374532104,1.39295461774,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
3.5339987278,0,3.5339987278,Bosque esclerofilo,20,#5E5502,Exotic forests
2.46949064732,0.158484816551,4.93898129463,Bosque esclerofilo,8,#c6b044,Shrublands
8.25239753723,0,8.25239753723,Bosque esclerofilo,2,#086a10,Native forests
7.32974988967,5.1598702888,58.6379991174,Bosque esclerofilo,2,#086a10,Native forests
2.36289904018,2.58500474889,42.5321827233,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.121742149549,0.0177901145458,0.852195046842,Bosque esclerofilo,8,#c6b044,Shrublands
3.47812298366,2.18683398187,24.3468608856,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
4.08179473877,0,4.08179473877,Bosque esclerofilo,2,#086a10,Native forests
7.84242773056,0,7.84242773056,Bosque esclerofilo,2,#086a10,Native forests
3.30321907997,0,3.30321907997,Bosque esclerofilo,1,#086a10,Native forests
0.127954170108,0,0.127954170108,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
3.15074801445,0,3.15074801445,Bosque esclerofilo,20,#5E5502,Exotic forests
1.32193481922,0,1.32193481922,Bosque esclerofilo,8,#c6b044,Shrublands
0.47592189163,0.134828314704,3.80737513304,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.17187473178,0.179379612207,2.34374946356,Bosque esclerofilo,8,#c6b044,Shrublands
1.66616213322,0,1.66616213322,Bosque esclerofilo,2,#086a10,Native forests
4.82251548767,0,4.82251548767,Bosque esclerofilo,1,#086a10,Native forests
4.76787471771,0.0269660949707,9.53574943542,Bosque esclerofilo,20,#5E5502,Exotic forests
1.90723657608,0,1.90723657608,Bosque esclerofilo,1,#086a10,Native forests
2.36345222592,0.323118165167,9.45380890369,Bosque esclerofilo,2,#086a10,Native forests
2.91494560242,0,2.91494560242,Bosque esclerofilo,2,#086a10,Native forests
0.983753227163,0.790954109306,15.7400516346,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.753276760087,0.430348300768,12.8057049215,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
3.81039381027,0,3.81039381027,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.7838602066,0,2.7838602066,Bosque esclerofilo,20,#5E5502,Exotic forests
1.89982545376,0,1.89982545376,Bosque esclerofilo,8,#c6b044,Shrublands
6.06478611628,0.57396167231,18.1943583488,Bosque esclerofilo,1,#086a10,Native forests
2.03979063034,0,2.03979063034,Bosque esclerofilo,8,#c6b044,Shrublands
3.71438527107,0,3.71438527107,Bosque esclerofilo,1,#086a10,Native forests
1.04377859018,0.472499907395,11.481564492,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
3.98972773552,1.69156861305,7.97945547104,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.432068061084,0.378961161484,5.184816733,Bosque esclerofilo,8,#c6b044,Shrublands
0.543276468913,0.150795997394,1.62982940674,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
0.36970598499,0.0560120306272,1.10911795497,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
2.15925621986,0,2.15925621986,Bosque esclerofilo,20,#5E5502,Exotic forests
3.40778028965,0.205952763557,6.8155605793,Bosque esclerofilo,20,#5E5502,Exotic forests
2.18206167221,0,2.18206167221,Bosque esclerofilo,2,#086a10,Native forests
1.21715307236,0,1.21715307236,Bosque esclerofilo,1,#086a10,Native forests
0.302674448261,0.319229283119,3.93476782739,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
6.59213495255,0,6.59213495255,Bosque esclerofilo,20,#5E5502,Exotic forests
1.63976204395,0.450098518231,4.91928613186,Bosque esclerofilo,2,#086a10,Native forests
4.85729575157,0.913643533943,19.4291830063,Bosque esclerofilo,20,#5E5502,Exotic forests
1.71922397614,0,1.71922397614,Bosque esclerofilo,2,#086a10,Native forests
3.38234305382,0,3.38234305382,Bosque esclerofilo,2,#086a10,Native forests
2.46392379999,0.940544687031,24.6392379999,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.97518873215,0,1.97518873215,Bosque esclerofilo,8,#c6b044,Shrublands
0.317412704229,0,0.317412704229,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
6.74478030205,1.01525759697,13.4895606041,Bosque esclerofilo,20,#5E5502,Exotic forests
3.1380777359,0.532705068588,6.2761554718,Bosque esclerofilo,2,#086a10,Native forests
1.70103573799,0,1.70103573799,Bosque esclerofilo,2,#086a10,Native forests
2.52425646782,0,2.52425646782,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.279852926731,0,0.279852926731,Bosque esclerofilo,20,#5E5502,Exotic forests
1.26442611217,0,1.26442611217,Bosque esclerofilo,2,#086a10,Native forests
5.91372549534,0.313435397851,23.6549019814,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.09505176544,0,2.09505176544,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
0.690933167934,0,0.690933167934,Bosque esclerofilo,2,#086a10,Native forests
3.69923261801,1.08877183844,22.1953957081,Bosque esclerofilo,8,#c6b044,Shrublands
0.936765159879,0.272149459111,6.55735611916,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
0.667759597301,0,0.667759597301,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
3.93112866084,1.02765175181,11.7933859825,Bosque esclerofilo,1,#086a10,Native forests
2.04948663712,0,2.04948663712,Bosque esclerofilo,1,#086a10,Native forests
6.19439852238,3.84240376949,12.3887970448,Bosque esclerofilo,20,#5E5502,Exotic forests
1.16720795631,0,1.16720795631,Bosque esclerofilo,1,#086a10,Native forests
2.91653943062,0.929932117462,5.83307886124,Bosque esclerofilo,8,#c6b044,Shrublands
3.07998295625,0.704608615984,18.4798977375,Bosque esclerofilo,8,#c6b044,Shrublands
4.43978214264,0,4.43978214264,Bosque esclerofilo,20,#5E5502,Exotic forests
3.32293224335,0,3.32293224335,Bosque esclerofilo,8,#c6b044,Shrublands
2.07337141037,0,2.07337141037,Bosque esclerofilo,2,#086a10,Native forests
1.59767377377,0,1.59767377377,Bosque esclerofilo,8,#c6b044,Shrublands
3.92148137093,0,3.92148137093,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
7.06429767609,0,7.06429767609,Bosque esclerofilo,20,#5E5502,Exotic forests
6.41124176979,0.945506811142,12.8224835396,Bosque esclerofilo,20,#5E5502,Exotic forests
1.4316419363,0,1.4316419363,Bosque esclerofilo,1,#086a10,Native forests
2.19773101807,0.373793627563,8.79092407227,Bosque esclerofilo,1,#086a10,Native forests
6.58827257156,0,6.58827257156,Bosque esclerofilo,1,#086a10,Native forests
1.78161013126,0,1.78161013126,Bosque esclerofilo,8,#c6b044,Shrublands
3.12586593628,0,3.12586593628,Bosque esclerofilo,2,#086a10,Native forests
2.93750333786,0,2.93750333786,Bosque esclerofilo,2,#086a10,Native forests
6.27701449394,0.878438234329,12.5540289879,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
1.93432942033,0.702566231698,7.73731768131,Bosque esclerofilo,20,#5E5502,Exotic forests
2.39269195,1.15223778696,7.17807585001,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
5.10840320587,0.979228275991,15.3252096176,Bosque esclerofilo,20,#5E5502,Exotic forests
6.17995405197,0,6.17995405197,Bosque esclerofilo,1,#086a10,Native forests
0.576344240999,0.995519696759,31.6989332549,Bosque esclerofilo,12,#fbff13,Croplands / Grasslands
3.00212144852,0.25705742836,6.00424289703,Bosque esclerofilo,20,#5E5502,Exotic forests
2.73032987118,0.0552965402603,5.46065974236,Bosque esclerofilo,20,#5E5502,Exotic forests
6.88102674484,2.05139870996,34.4051337242,Bosque esclerofilo,2,#086a10,Native forests
1.41771912575,0,1.41771912575,Bosque esclerofilo,20,#5E5502,Exotic forests
4.18463389079,0.268642118389,12.5539016724,Bosque esclerofilo,20,#5E5502,Exotic forests
2.71849513054,0,2.71849513054,Bosque esclerofilo,20,#5E5502,Exotic forests
3.29351329803,0,3.29351329803,Bosque esclerofilo,20,#5E5502,Exotic forests
2.35307121277,0,2.35307121277,Bosque esclerofilo,8,#c6b044,Shrublands
4.84132067362,0.665530619924,14.5239620209,Bosque esclerofilo,2,#086a10,Native forests
5.32178497314,0,5.32178497314,Bosque esclerofilo,6,#c6b044,Shrublands
5.11444616318,0,5.11444616318,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
3.5743124485,0,3.5743124485,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
5.22972488403,1.66096925735,10.4594497681,Bosque esclerofilo,2,#086a10,Native forests
4.01081070304,1.83236640666,16.0432428122,Bosque esclerofilo,1,#086a10,Native forests
1.58800339699,0.727732327319,4.76401019096,Bosque esclerofilo,20,#5E5502,Exotic forests
3.62050426337,2.30615633897,32.5845383704,Bosque esclerofilo,8,#c6b044,Shrublands
1.23010794073,1.22987919609,4.92043176293,Bosque esclerofilo,8,#c6b044,Shrublands
0.505286067724,0.0842868958697,3.03171640635,Bosque esclerofilo,8,#c6b044,Shrublands
3.95654902458,1.48320350868,19.7827451229,Bosque esclerofilo,1,#086a10,Native forests
0.989738285542,0,0.989738285542,Bosque esclerofilo,1,#086a10,Native forests
1.16653466225,0,1.16653466225,Bosque esclerofilo,20,#5E5502,Exotic forests
1.22782641649,0.235569417477,2.45565283298,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.94168131426,1.24551829699,58.2504394278,Bosque esclerofilo,20,#5E5502,Exotic forests
1.57938659191,0,1.57938659191,Bosque esclerofilo,2,#086a10,Native forests
1.70750975609,0,1.70750975609,Bosque esclerofilo,2,#086a10,Native forests
5.00218069553,1.05735385418,10.0043613911,Bosque esclerofilo,2,#086a10,Native forests
7.10971450806,0,7.10971450806,Bosque esclerofilo,8,#c6b044,Shrublands
1.92870593071,0,1.92870593071,Bosque esclerofilo,1,#086a10,Native forests
3.51087784767,0,3.51087784767,Bosque esclerofilo,8,#c6b044,Shrublands
1.6601473093,0,1.6601473093,Bosque esclerofilo,20,#5E5502,Exotic forests
3.01426553726,0,3.01426553726,Bosque esclerofilo,20,#5E5502,Exotic forests
4.70981550217,0,4.70981550217,Bosque esclerofilo,8,#c6b044,Shrublands
5.6630153656,0,5.6630153656,Bosque esclerofilo,1,#086a10,Native forests
2.08470547199,0.268636107445,4.16941094398,Bosque esclerofilo,8,#c6b044,Shrublands
1.62029409409,0,1.62029409409,Bosque esclerofilo,20,#5E5502,Exotic forests
1.59420634061,1.22349263486,12.7536507249,Bosque esclerofilo,20,#5E5502,Exotic forests
4.23045595487,0.697018273758,12.6913678646,Bosque esclerofilo,20,#5E5502,Exotic forests
3.03032827377,0,3.03032827377,Bosque esclerofilo,1,#086a10,Native forests
3.37447452545,0,3.37447452545,Bosque esclerofilo,2,#086a10,Native forests
3.25860834122,0,3.25860834122,Bosque esclerofilo,8,#c6b044,Shrublands
1.18818202615,0.427974551916,2.3763640523,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
1.10501302481,1.05235219064,5.52506512403,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.37649536133,0.296238422394,4.75299072266,Bosque esclerofilo,20,#5E5502,Exotic forests
2.79813110828,0.903076588194,19.586917758,Bosque esclerofilo,2,#086a10,Native forests
3.72383213043,0,3.72383213043,Bosque esclerofilo,20,#5E5502,Exotic forests
1.79588369528,0.779267938899,5.38765108585,Bosque esclerofilo,8,#c6b044,Shrublands
3.14998990297,1.42444539952,31.4998990297,Bosque esclerofilo,8,#c6b044,Shrublands
2.83939328392,1.54704953689,42.5908992589,Bosque esclerofilo,1,#086a10,Native forests
0.529679179192,0,0.529679179192,Bosque esclerofilo,2,#086a10,Native forests
1.3976457119,0,1.3976457119,Bosque esclerofilo,20,#5E5502,Exotic forests
2.89247608185,0,2.89247608185,Bosque esclerofilo,1,#086a10,Native forests
3.35561299324,0,3.35561299324,Bosque esclerofilo,2,#086a10,Native forests
3.36811739206,0.695412683362,13.4724695683,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
6.12538671494,0,6.12538671494,Bosque esclerofilo,1,#086a10,Native forests
1.5729919672,0,1.5729919672,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
2.9044726938,0.81845086999,23.2357815504,Bosque esclerofilo,8,#c6b044,Shrublands
0.775977253914,0,0.775977253914,Bosque esclerofilo,16,#f9ffa4,Bare soil
1.45124721527,0,1.45124721527,Bosque esclerofilo,1,#086a10,Native forests
1.64817857742,0,1.64817857742,Bosque esclerofilo,20,#5E5502,Exotic forests
2.07811164856,0.440846681595,4.15622329712,Bosque esclerofilo,20,#5E5502,Exotic forests
3.1163585186,0,3.1163585186,Bosque esclerofilo,2,#086a10,Native forests
0.640086174011,0,0.640086174011,Bosque esclerofilo,2,#086a10,Native forests
1.42792379856,0,1.42792379856,Bosque esclerofilo,20,#5E5502,Exotic forests
3.16439628601,0,3.16439628601,Bosque esclerofilo,2,#086a10,Native forests
5.13160395622,1.39904202701,20.5264158249,Bosque esclerofilo,20,#5E5502,Exotic forests
6.29414701462,0,6.29414701462,Bosque esclerofilo,1,#086a10,Native forests
6.36125993729,0,6.36125993729,Bosque esclerofilo,20,#5E5502,Exotic forests
6.34283208847,0,6.34283208847,Bosque esclerofilo,1,#086a10,Native forests
7.23641188939,1.58047336102,21.7092356682,Bosque esclerofilo,20,#5E5502,Exotic forests
7.94574159384,2.7427550167,31.7829663754,Bosque esclerofilo,20,#5E5502,Exotic forests
4.42870366573,1.83410526209,17.7148146629,Bosque esclerofilo,1,#086a10,Native forests
0.824910223484,0,0.824910223484,Bosque esclerofilo,2,#086a10,Native forests
1.17765032583,0.473669888373,10.5988529325,Bosque esclerofilo,8,#c6b044,Shrublands
4.37962961197,0,4.37962961197,Bosque esclerofilo,20,#5E5502,Exotic forests
3.92364776134,2.24681457481,15.6945910454,Bosque esclerofilo,8,#c6b044,Shrublands
1.70981376512,1.42586809991,11.9686963558,Bosque esclerofilo,20,#5E5502,Exotic forests
7.67446756363,0,7.67446756363,Bosque esclerofilo,1,#086a10,Native forests
1.77408254147,0,1.77408254147,Bosque esclerofilo,8,#c6b044,Shrublands
1.57041609287,0,1.57041609287,Bosque esclerofilo,20,#5E5502,Exotic forests
2.57702326775,0,2.57702326775,Bosque esclerofilo,2,#086a10,Native forests
0.971297740936,0,0.971297740936,Bosque esclerofilo,2,#086a10,Native forests
1.77070760727,0,1.77070760727,Bosque esclerofilo,1,#086a10,Native forests
6.89337015152,0,6.89337015152,Bosque esclerofilo,20,#5E5502,Exotic forests
4.17692507397,1.25750030258,45.9461758137,Bosque esclerofilo,20,#5E5502,Exotic forests
1.63584411144,0,1.63584411144,Bosque esclerofilo,2,#086a10,Native forests
2.62819635868,0.425809502602,5.25639271736,Bosque esclerofilo,20,#5E5502,Exotic forests
1.76616139412,0.623945424559,8.8308069706,Bosque esclerofilo,2,#086a10,Native forests
1.62752401829,0.355367422104,3.25504803658,Bosque esclerofilo,2,#086a10,Native forests
4.43261623383,0,4.43261623383,Bosque esclerofilo,2,#086a10,Native forests
2.829796803,2.06603070695,14.148984015,Bosque esclerofilo,2,#086a10,Native forests
2.60616087914,0,2.60616087914,Bosque esclerofilo,20,#5E5502,Exotic forests
1.12458717823,0,1.12458717823,Bosque esclerofilo,20,#5E5502,Exotic forests
1.42649036646,0.420079410076,2.85298073292,Bosque esclerofilo,20,#5E5502,Exotic forests
4.29356378317,1.23277431876,34.3485102654,Bosque esclerofilo,20,#5E5502,Exotic forests
5.44918189049,1.32503479207,27.2459094524,Bosque esclerofilo,1,#086a10,Native forests
1.95864906907,1.18858060241,3.91729813814,Bosque esclerofilo,20,#5E5502,Exotic forests
6.19895124435,0,6.19895124435,Bosque esclerofilo,8,#c6b044,Shrublands
2.49449306726,1.5031984051,17.4614514709,Bosque esclerofilo,20,#5E5502,Exotic forests
1.26861554384,0.0425296425819,2.53723108768,Bosque esclerofilo,20,#5E5502,Exotic forests
2.60202860832,0,2.60202860832,Bosque esclerofilo,20,#5E5502,Exotic forests
3.08489256639,0.699414734515,40.103603363,Bosque esclerofilo,1,#086a10,Native forests
2.00287561119,0.616411743582,16.0230048895,Bosque esclerofilo,20,#5E5502,Exotic forests
2.08034817378,0.470718772394,6.24104452133,Bosque esclerofilo,8,#c6b044,Shrublands
4.33406732764,2.40999695794,30.3384712934,Bosque esclerofilo,1,#086a10,Native forests
3.86508059502,0.148965597153,7.73016119003,Bosque esclerofilo,1,#086a10,Native forests
3.65762829781,0,3.65762829781,Bosque esclerofilo,2,#086a10,Native forests
2.50408315659,0,2.50408315659,Bosque esclerofilo,20,#5E5502,Exotic forests
1.57505916059,0.462571264883,6.30023664236,Bosque esclerofilo,10,#fbff13,Croplands / Grasslands
2.23433947563,0,2.23433947563,Bosque esclerofilo,20,#5E5502,Exotic forests
3.08527302742,0,3.08527302742,Bosque esclerofilo,20,#5E5502,Exotic forests
6.30006885529,0,6.30006885529,Bosque esclerofilo,8,#c6b044,Shrublands
1.16777348518,0,1.16777348518,Bosque esclerofilo,2,#086a10,Native forests
8.44320702553,2.49236273766,16.8864140511,Bosque esclerofilo,20,#5E5502,Exotic forests
3.9087336063400002,0.455157995224,7.8174672126800004,Bosque esclerofilo,2,#086a10,Native forests
3.19365386292,1.8479245877,51.0984618068,Bosque esclerofilo,1,#086a10,Native forests
5.43367910385,1.06681822818,16.3010373116,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
8.45978450775,0,8.45978450775,Bosque esclerofilo,2,#086a10,Native forests
3.27489542961,0.103134393692,6.54979085922,Bosque esclerofilo,1,#086a10,Native forests
3.26078772545,0,3.26078772545,Bosque esclerofilo,1,#086a10,Native forests
3.74799633026,0,3.74799633026,Bosque esclerofilo,9,#fbff13,Croplands / Grasslands
3.31322288513,0,3.31322288513,Bosque esclerofilo,20,#5E5502,Exotic forests
